title,video_id,duration,release_time,view_count,likes,keywords,description
Rapha RIDES Paris,jgQtvSIz7H0,2min47sec,2017-09-25T14:13:49Z,72290,1082,"Paris, join us to unlock your city this October for Rapha Rides, a celebration of cycling around the world. Sign up for the rides and events that you’d like to attend on our schedule, and we’ll see you on the road.Discover Rapha Rides Paris: http://ow.ly/uZoZ30keyxcFind your local Rapha Rides event: http://ow.ly/XxoK30k7ZcKWatch more Rapha Rides films: http://ow.ly/EAg430k7ZfO"
Rapha RIDES Paris trailer,laW2Dnj7rVY,40sec,2017-09-12T11:13:35Z,13110,115,"https://pages.rapha.cc/rides/parisParis, join us to unlock your city this October for Rapha Rides, a celebration of cycling around the world. Sign up for the rides and events that you’d like to attend on our schedule, and we’ll see you on the road."
Rapha RIDES Manchester,TjqWBAZS5Ro,5min9sec,2017-08-21T15:02:50Z,154639,698,"Manchester, join us to unlock your city this September for Rapha Rides, a celebration of cycling around the world. Sign up for the rides and events that you’d like to attend on our schedule, and we’ll see you on the road.Find your local Rapha Rides event: http://ow.ly/XxoK30k7ZcKWatch more Rapha Rides films: http://ow.ly/EAg430k7ZfO"
Rapha RIDES Manchester Trailer,dNOk9CIeHio,37sec,2017-08-21T15:02:33Z,7190,28,""
Rapha RIDES Seattle - Trailer,BYcENSmANpo,29sec,2017-06-24T01:25:08Z,78437,33,"Seattle, celebrate cycling and your city with Rapha Rides. Join us for a long weekend of exploring new routes, sharing stories with fellow locals, and partying at our Clubhouse. Sign up to our schedule on the right – we’ll see you in August.Find your local Rapha Rides event: http://ow.ly/XxoK30k7ZcKWatch more Rapha Rides films: http://ow.ly/EAg430k7ZfO"
Rapha RIDES Chicago - Trailer,u2cabvSLF40,25sec,2017-07-14T07:09:13Z,6509,21,"Rapha.cc/rides/chicagoChicago, join us for Rapha Rides, our celebration of cycling and the Windy City. Over a long weekend, we’ll explore new roads, hear from fascinating guests, and much more. Sign up to our schedule on the right, and we’ll see you on the road."
Introducing Rapha RIDES,km3-zNeEPlI,1min30sec,2017-03-23T16:00:25Z,18749,141,"http://pages.rapha.cc/ridesUnlock your city. Rapha is travelling to 20 cities around the world to uncover the local knowledge, the shortcuts, the places to visit, and the roads to ride. For more information visit rapha.cc/rides"
Rapha RIDES Chicago,WfqjqljVBnc,2min33sec,2017-07-14T07:17:08Z,42256,536,"Rapha.cc/rides/chicagoSeptember 15–17Chicago, join us for Rapha Rides, our celebration of cycling and the Windy City. Over a long weekend, we’ll explore new roads, hear from fascinating guests, and much more. Sign up to our schedule on the right, and we’ll see you on the road."
Rapha RIDES Seattle,V_69qYM5KoQ,3min51sec,2017-06-24T01:25:04Z,88602,1035,"Seattle, celebrate cycling and your city with Rapha Rides. Join us for a long weekend of exploring new routes, sharing stories with fellow locals, and partying at our Clubhouse. Find your local Rapha Rides event: http://ow.ly/XxoK30k7ZcKWatch more Rapha Rides films: http://ow.ly/EAg430k7ZfO"
Rapha RIDES Copenhagen,HnySj53IkZo,3min17sec,2017-06-22T11:56:32Z,57907,548,"Local riders, their favourite routes. The places to visit, the roads to ride. See the city from their perspective. Ride with us.Discover Rapha Rides Copenhagen: http://ow.ly/FE2U30key3DFind your local Rapha Rides event: http://ow.ly/XxoK30k7ZcKWatch more Rapha Rides films: http://ow.ly/EAg430k7ZfO"
Rapha RIDES Düsseldorf,PfpVlCSYnyk,2min25sec,2017-06-07T16:50:42Z,125005,395,Discover Düsseldorf through the eyes of the local heroes - city cycling hub Schicke Mütze and ex-pro and two times German cross champ Steffen Weigold. Find your local Rapha Rides event: http://ow.ly/XxoK30k7ZcKWatch more Rapha Rides films: http://ow.ly/EAg430k7ZfO
Rapha RIDES Milan,3H1MPPDfAck,3min37sec,2017-05-22T11:23:34Z,66672,578,"Photographer, cyclist and Milan resident. Alessandro Trovati spent his life capturing the champions of the Grand Tours. See the roads from his perspective in Rapha Rides Milan.Rapha Rides Milan: http://ow.ly/hUv230kbr8HFind your local Rapha Rides event: http://ow.ly/XxoK30k7ZcKWatch more Rapha Rides films: http://ow.ly/EAg430k7ZfO"
Rapha RIDES Amsterdam,J9xt20yP93k,3min24sec,2017-05-22T15:47:35Z,86318,906,"Winner of the Cyclocross World Cup 2016, Professional Sophie de Boer lives and trains from the City of Amsterdam. See the roads from her perspective in Rapha Rides Amsterdam.Rapha Rides Amsterdam: http://ow.ly/pifG30kbqD4Find your local Rapha Rides event: http://ow.ly/XxoK30k7ZcKWatch more Rapha Rides films: http://ow.ly/EAg430k7ZfO"
Rapha RIDES New York,DMmBXemyuDY,2min35sec,2017-05-19T00:00:00Z,79021,958,"New York, show us your love for two wheels at Rapha Rides, our three-day celebration of the world’s most beautiful sport. Find your local Rapha Rides event: http://ow.ly/XxoK30k7ZcKWatch more Rapha Rides films: http://ow.ly/EAg430k7ZfO"
Rapha RIDES Tokyo,I7Re6xzcAEo,3min5sec,2017-05-22T09:39:35Z,82256,860,"Cycling is embedded in the daily lives of Hiroshi Ito & Toru Hara, who have been creating unique work from their design studio in Tokyo for more than 25 years, connecting them to all the subtleties this unique city has to offer. See the roads from their perspective in Rapha Rides Tokyo.Find your local Rapha Rides event: http://ow.ly/XxoK30k7ZcKWatch more Rapha Rides films: http://ow.ly/EAg430k7ZfO"
Rapha RIDES Seoul,7nWL5YPHd_4,2min45sec,2017-05-22T11:52:05Z,41455,479,"http://pages.rapha.cc/rides/seoulProgression and an ever growing population make everyday life a challenge in Seoul, but the combination of nature and tradition provide a welcome and fulfilling release for these three riders. See the roads and the city from their perspective."
Rapha RIDES San Francisco,2nJqs78NM_Q,3min7sec,2017-05-04T16:18:16Z,77376,658,"A trio of riders show us San Francisco from their perspective in the second Rapha Rides film. Follow chef Chris Cosentino, cross racer Caitlin Curran Bernstein, and photographer Jake Stangel for their view of the city. Find your local Rapha Rides event: http://ow.ly/XxoK30k7ZcKWatch more Rapha Rides films: http://ow.ly/EAg430k7ZfO"
Rapha RIDES Teaser,S59nqiaAjGQ,46sec,2017-06-28T09:13:33Z,107251,11,Find your local Rapha Rides event: http://ow.ly/XxoK30k7ZcKWatch more Rapha Rides films: http://ow.ly/EAg430k7ZfO
Canyon//SRAM - UCI Women's World Tour Team,FSNZV50YDv4,1min45sec,2017-07-21T07:13:18Z,10917,112,"http://pages.rapha.cc/canyonsramAn international squad with a unique spirit. Featuring current & former, national and world champions, take a closer look at Canyon//SRAM, a team at the forefront of the growth of women’s cycling."
Together We Ride,4lRRXr9ACWA,35sec,2017-07-14T07:21:12Z,8197,75,"http://pages.rapha.cc/feature/together-we-rideCANYON//SRAM women give everything for the team// CANYON//SRAM women are a tight team, they train together, and on 20th July they race together in a special edition Rapha Women's 100 kit, to inspire women worldwide to join the ride."
Stage 4 UCI Santos Women's Tour with CANYON//SRAM,KOzSFEd8NZA,2min38sec,2017-01-17T13:16:31Z,8060,84,Tonight's final UCI Santos Women's Tour stage was raced in hot and windy conditions around a 1.2 kilometre Adelaide circuit with important bonus seconds for CANYON//SRAM Racing up for grabs.Large crowds filled the Victoria Park Pavillion and full support by the Team saw Alexis dominate three of the four intermediate sprints to reclaim the young rider jersey.Chapeau Alexis Ryan Tiffany Cromwell Barbara Guarischi Mieke Kröger Lisa Brennauer Alena #takethelead #tduwomen #tdu
Stage 3 UCI Santos Women's Tour with CANYON//SRAM,hXc0dS7vRhc,2min29sec,2017-01-16T09:34:42Z,6961,76,"Starting from Tanunda, today's stage 3 UCI Santos Women's Tour, comprised 92.4-kilometres, including two laps of the Lyndoch to Williamstown circuit. Riders left in 33-degree heat making their way through vineyards and wineries of small Barossa towns to Lyndoch.An early breakaway stretched out to 1'30"", with the peloton slowly making inroads just before the Subaru Queen of the Mountain ascent up Whispering Wall at Williamstown.With ORICA-Scott controlling the race in the final 10-kilometres, a breakaway group of 30 riders picked up the intensity on approach to the final sprint down Lyndoch’s main street, with CANYON//SRAM Racing​ Alexis Ryan​ taking third step on the podium. ​#tduwomen #tdu #takethelead"
Stage 2 UCI Santos Women's Tour with CANYON//SRAM,PQOrmLjFplA,1min34sec,2017-01-15T13:05:11Z,4773,35,"Stage 2 of the UCI Santos Women's Tour was a held over 14 laps around a fast and flat 2.3 kilometre circuit in the heart of Adelaide's CBD, and destined for the sprinters. The peloton, all together heading into the finish, saw CANYON//SRAM Racing​'s Barbara Guarischi take 6th place.​#tduwomen #tdu #takethelead"
Stage 1 UCI Santos Women's Tour with CANYON//SRAM,TdPvVdrIaME,2min15sec,2017-01-14T09:22:45Z,11026,130,"Today's opening 106.5km stage of the UCI Santos Women's Tour left Hahndorf, rolling its way through the Adelaide Hills to Meadows. CANYON//SRAM Racing plan to test Alexis Ryan and Tiffany Cromwell played out well, with 20km to go the riders turned into strong cross winds and the main peloton exploded into three groups. Both worked hard to stay with the main bunch holding off numerous attacks and headed into the final fast kilometre, with Alexis taking the reduced bunch sprint, finishing 4th and securing the best young rider jersey. Cycling, Tour Down Under #tduwomen #tdu #takethelead"
Rapha Women Ride the Tour of California,6pL4zlv6lz4,5min47sec,2014-05-03T20:02:43Z,42465,237,"Following The Calling, the meeting of Rapha's Women Ambassadors in California, a team of six Ambassadors set out to ride the route of this year's Tour of California."
Rapha SS14 - Women,ieElrFot1gs,1min9sec,2014-02-27T10:44:35Z,16480,85,"Comfortable, breathable and sophisticated road riding apparel using technical fabrics and elegant tailoring for female riders. This season the range has been expanded to include a new Sleeveless Merino Base Layer, ¾ Tights and a more urban-orientated Lightweight Bomber Jacket. There are updates to established pieces like the Lightweight Jersey, Souplesse Jersey and the Women's Gilet.See the new range at www.rapha.cc"
RAPHA AW13 - Women,fBtasZkhmjw,1min31sec,2013-10-23T17:07:24Z,17094,122,"Technical fabrics have been combined with female-specific tailoring to create stylish and functional training and racing apparel for women cyclists. Brand new products and updated favourites will help you get even more from your riding this Autumn and Winter.The range of apparel and accessories for Autumn Winter 2013 includes new designs, improved tailoring, fresh colours and innovative fabrics, all with trademark Rapha styling.http://www.rapha.cc/shop/"
RAPHA SS13 WOMEN'S,rSyeYKUdvwA,1min8sec,2013-03-07T18:00:52Z,13786,75,http://www.rapha.cc/shop/womens
Rapha Women’s 100: Who will you ride with?,H5LfGVq9AwA,1min46sec,2018-08-11T14:42:34Z,12873,109,"Ride together this September. In the lead up to the Rapha Women's 100, we asked the Canyon//SRAM riders who they'd most like to ride 100km with.Find out more about the Rapha Women's 100: http://rapha.cc/womens100Find a Rapha Women's 100 ride: https://www.rapha.cc/womens-100-rides"
Knock for Knock,t_8KnBuRjm0,6min29sec,2012-04-16T21:21:28Z,19803,187,"http://www.rapha.ccVisual artist Antony Crook, in collaboration with Rapha and Ridley Scott Associates Films, presents Knock for Knock.Shot in Tokyo, with a soundtrack from Mogwai and a script written by long-distance cyclist James Bowthorpe, the film represents a sportsman's fight against his inner demons.""We thought of this as a sequel to 30 Century Man [Crook and Bowthorpe's last collaborative film] - a journey again... Knock For Knock looks inwards, into memory, into fear and fighting it.""- James Bowthorpe"
0,fWnbZ_Avbxo,0,0,0,0,0
Van Diemen's Land,0q4u8kl6Fg4,5min28sec,2012-04-03T21:53:19Z,22175,174,"http://www.rapha.cc/van-diemens-landRapha is proud to present Van Diemen's Land, the first ride from the Rapha Continental 2012, featuring a short film, words and photos from Tasmania. The Rapha Continental 2012 will feature unique rides from across the globe: Europe, the UK, Japan, Asia, Australia and, of course, North America."
The Rapha Why | Teaser,vsnplcZUKTA,15sec,2017-08-24T09:39:31Z,967721,142,""
Tour of California 2009: Finale,tSYsqUX9ntk,3min44sec,2015-05-05T17:27:11Z,14754,43,"http://www.rapha.ccIt took everything we had to survive our tour of California. We rode with grace and grit. We took to the tour some style, and of course, our curiosity and penchant for story. But to be sure, we also took all the muscle and lung we had, and we just barely had enough. We are not pros, this isn’t what we do for a living—in fact, most of us had never put more than a few days of anywhere close to this sort of mileage together. We weren’t at any point deluded about how fast we were, we knew that even under the best of circumstances our times would be nothing less than anemic in comparison to the pros. In fact, this was part of the reason to ride it, to do our best and relish in the results.http://pages.rapha.cc/rides/finale"
Tour of California 2009: Episode 5,v-rZJ0LsmQE,2min10sec,2015-05-05T17:15:10Z,11414,44,"http://www.rapha.ccWe wake up in a motor lodge in Visalia. It’s misty and there is some light rain. Today’s route leaves from the center of town, which is easily rideable, so we meet over breakfast in room 115.We roll into town and commence with the too-many lefts and too-many rights that make up the start of Stage 5. Like the Prologue three days before, this portion of the day’s ride is a dull formality. This same setting, with fans, will serve as a much needed boost for the long day ahead when the pros come through. For us, however, it’s the start that never really comes, a hurried procession through a misty ghost town. As it turns out, it’s an appropriate beginning for Stage 5. A 130-mile plus route that runs from Visalia to Paso Robles, it includes some of the more uninspiring terrain of the tour. Today is about hard work and nothing more.http://pages.rapha.cc/rides/stage-5"
Tour of California 2011: Intro,JcZMVnBB0uw,2min29sec,2011-05-13T20:11:04Z,27504,71,"Cyclists have a tendency to fall into a routine pattern. It is not a crazy proposition for the seasoned rider to think that he has developed a ride routine that delivers optimal performance, or maximum enjoyment, or both. For myself and a few others known as the Rapha Continental, that have been traveling together over the past few years, the routine goes something like this: awaken, make coffee, fill water bottles, slip into silky riding clothes, look over route, eat, oil chain, pump air into tires, ratchet down space age shoes, swing leg over bike, click in and roll out."
Tour of California 2011: Stage 2,eZWMYWX_jXQ,3min30sec,2011-05-13T20:25:18Z,18648,38,"http://pages.rapha.cc/rides/stage-2-the-longest-dayThe only thing to do at the edge of Lake Tahoe is marvel. Marvel at the scene before us. The lake appears like some sort of premonition in the early morning. A glowing, smooth pane of glass resting neatly on a bed of nearly perfect snow. The snow is everywhere. Not so neat near the edge of the road where it has browned with the passing of cars. Still, with that to your back this little world of Lake Tahoe looks perfect."
Tour of California 2011: Stage 4,tE5_UhOk8QE,6min6sec,2011-05-13T20:49:06Z,26991,98,"It started with just a few and it was hard to tell where they were coming from or what gender we were dealing with. As the sky clouded over we took one wrong turn, then another, turned around and found that we would be facing the full brunt of the 2011 Cinderella 60."
Tour of California 2011: Stage 5,k3qf-yssEsM,6min30sec,2011-05-13T21:10:23Z,21563,54,"http://pages.rapha.cc/rides/stage-5-searching-for-dinosaursIt is nearly dark when the van rolls to a stop at the last possible passing point. Winter storms in the Monterey area have caused landslides that have taken out one of the roads on Hwy 1 just north of Big Sur, Ca. Twice daily, pedestrians and cyclists are allowed to pass through the construction zone to continue on their way. The policeman guarding the stretch of bridge is strangely very excited to see us. Turns out he “races a little cross” but more importantly has raced bicycles for the California Highway Patrol Team and has competed in the Police Olympics. He name drops a few of his favorite cyclists that will be coming through with the ToC and his face lights up when we introduce him to Tim."
Tour of California 2011: Stage 7,tACckV8GaUQ,5min50sec,2011-05-13T22:02:55Z,25920,70,"http://pages.rapha.cc/rides/stage-7-death-on-baldyWhenever you are in the moment, the hardest thing in the world is to take yourself out of it. Distraction is your friend. Distraction is your friend if only you can remember to think that you should be fine.Right now – bear with me here – I am stuck somewhere near the top of Mt. Baldy. Well, not really stuck, but not really moving that quickly. Slate has gone ahead in his own personal race to the top. Probably to beat us all there and say he was first, but possibly to just get there and start massaging coconut oil into his fiercely burned skin."
Rapha Continental USA Pro Cycling Challenge Prologue,PnQXRiWB4Y4,3min33sec,2011-08-03T12:58:36Z,38887,131, 
Rapha Continental USA Pro Cycling Challenge Stage 1,YpAJTmdM-ys,4min31sec,2011-08-12T10:21:25Z,53170,187,""
Rapha Continental USA Pro Cycling Challenge Stage 2,YZXeBHP5FK8,7min1sec,2011-08-12T14:46:46Z,31296,108, 
"Rapha Continental Alberta, Canada with Alex Stieda",6zJUUqAigSo,10min24sec,2012-07-22T22:04:32Z,52054,396,"The latest film from the Rapha Continental North America documents a ride led by Alex Stieda, the first man from North America to wear the yellow jersey at the Tour de France. A tour of a different kind, the Continental riders rode with Stieda over three days amongst the dramatic mountains of Alberta, Canada."
Rapha Continental: Sapa,_PNtWKdQVA0,5min29sec,2012-10-19T10:08:43Z,56087,389,"Produced, Directed and Edited by Jon Moore. http://www.thedeck.tvFilmed by Jon Moore and Andrew Loiterton (ajlphoto.com), who also deserves thanks for the lenses and extra 5Ds!Sound design is by Aaron D'Arcy (riponstudios.com).http://www.rapha.cc/sapa-vietnam-"
Rapha Continental: Java,zfVj9Synxa8,7min28sec,2012-06-08T21:28:10Z,36879,293,""
Rapha Continental: Bohemia,y4OJvZiRnVo,6min16sec,2012-08-14T13:13:07Z,74793,549,"The first Rapha Continental Europe ride took place in Bohemia in the Czech Republic. A region of dramatic natural beauty whose rocky outcrops and verdant forests have inspired countless writers and artists over the years, a team of Rapha riders set out to discover it for themselves."
Rapha Continental:Tohoku,PeRHtFOlBDQ,7min,2012-09-21T11:02:27Z,50197,347,""
On tour with Team WIGGINS | Episode 01 | We’re all kids from somewhere,78a_veC9eEQ,1min1sec,2016-09-09T11:21:31Z,16193,61,Rapha takes you on the road and behind the scenes with Sir Brad and his team of talented young racers at the Tour of Britain.
On tour with Team WIGGINS | Episode 02 | What goes on tour,HoR9Omt7tZ4,1min7sec,2016-09-10T12:46:11Z,11762,33,Rapha takes you on the road and behind the scenes with Sir Brad and his team of talented young racers at the Tour of Britain.
On tour with Team WIGGINS | Episode 03 | You can't buy courage,Awy2LYx4XW0,1min18sec,2016-09-11T09:00:25Z,11822,62,The highs and lows of racing. Team WIGGINS share their thoughts ahead of the final day at the Tour of Britain.
On tour with Team WIGGINS | Episode 04 | Look sharp,lK5RtIZrys0,1min21sec,2016-09-12T12:23:46Z,12976,51,The team talk about how it feels to wear WIGGINS colours on British roads. Shop the Team WIGGINS collection: ow.ly/OdxL3047KsC
PREPARE | Rapha Team Sky,yYSalX2-_gY,1min32sec,2016-03-24T13:24:00Z,11437,91,"The base kilometres, the early mornings, the intervals. The ice baths, the massages, the recovery days. The bike position, the pedal stroke, the cadence drills. The right kit, the testing, the feedback. The start line. See the full exclusive film: rapha.cc/teamsky"
EXECUTE | Rapha Team Sky,KJjr-hKoNk0,1min32sec,2016-03-24T13:30:03Z,8737,69,"The base kilometres, the early mornings, the intervals. The ice baths, the massages, the recovery days. The bike position, the pedal stroke, the cadence drills. The right kit, the testing, the feedback. The start line. See the full exclusive film: rapha.cc/teamsky"
Rapha Pro Team 2016 | Team Sky,ALfIclsnqSY,1min1sec,2016-03-01T12:35:34Z,11200,82,"http://pages.rapha.cc/stories/pro-team“Aerodynamic, powerful, comfortable; it made me feel faster”– Elia Viviani debuts the Aerosuit to victory at the Giro."
Rapha PrepareExecute with Geraint Thomas,iaeDa_M4qyo,1min32sec,2016-03-24T14:36:58Z,49764,245,"Rapha: Prepare.Execute.The early mornings, the base kilometres, the intervals. The race begins long before the start line."
Rapha Team Sky EXECUTE Interview HD,fsGeq6NidU4,2min16sec,2016-05-18T13:39:27Z,3863,16,http://pages.rapha.cc/team-sky
Rapha Team Sky PREPARE Interview HD,S3YDEqCiwiU,2min12sec,2016-05-18T13:39:35Z,4630,24,http://pages.rapha.cc/team-sky
Rapha Festive 500 2014 - Cycling Edinburgh to Dunnet Head solo,pD0M8b1hAjI,5min13sec,2015-01-31T07:03:08Z,70535,780,"Instagram: @thenomadicivan   -   FB: fb.me/NomadicIvan   -   twitter: @NomadicIvanRidden, filmed and directed by Ivan Bellaroba""#festive500 best video winner @IvanBellaroba's ride across Scotland will leave you speechless."" - Rapha Australia""One of the best Festive 500 films we’ve seen is this visual feast from Ivan Bellaroba, who rode and filmed his ride from Edinburgh through the Scottish Highlands to Dunnet Head, the northernmost point in Great Britain. In winter. Solo. Mad."" - Bret Kenney, ChainSlap Magazine""Ivan put a rather romantic spin on cycling 500km in the dead of winter. His film showed off some stunning Scottish landscapes that will no doubt inspire a few to follow in his tracks next year."" - Rapha UKA beautiful bike ride through the Scottish Highlands in between Christmas and NYE.Undoubtedly one of the greatest experiences in my life.""The Way"" written by Cameron Laingperformed by Bunny Suitcourtesy of Universal Music Publishinghttp://www.bunnysuitmusic.com© 2015 www.ivanbellaroba.com"
RFFR JUBILEE | Festive 500 | 2° Prize 2015,s_yw-Yr-q9w,4min36sec,2015-12-31T16:00:38Z,8414,44,"Second Prize Rapha Festive 500 km by bike from the Duomo of Ferrara to San Pietro in Rome (Vatican City) to deliver to Pope the sweet gift Pampapato in occasion of the Jubilee.A Great adventure along Italy by Witoor (www.witoor.com) and Arieti Ferrara during the Christmas holidays in 2015.Secondo Premio Rapha Festive 500 km in bici dal Duomo di Ferrara alla Cattedrale di San Pietro a Roma (Città del Vaticano) per consegnare al Papa il dolce Pampapato in occasione del Giubileo.Fabio Carlini, Simone Dovigo e Claudio Nastruzzi in una fantastica avventura lungo l'Italia durante le vacanze di Natale 2015.Witoor e Arieti Ferrara hanno anche mangiato il miglior maritozzo di Roma!www.facebook.com/festive500ferrara"
Rapha Festive 500 - Winner,NP0KdwaqJ7s,4min1sec,2011-02-07T20:41:53Z,6511,25,http://teamkjelsaslaererne.blogspot.com/
0,_Uyu94siGvY,0,0,0,0,0
Rapha Festive 500 2015,P4s93s9LHvQ,3min43sec,2016-01-02T07:27:57Z,1370,3,1st festive 500* Music: Odeza - Memories that you call (ft. Monsoonsiren)
Rapha Festive 500,sGmumaVqPSE,2min47sec,2015-12-31T17:43:16Z,2775,13,my journey of 556 km on the mission of Rapha's festive 500 Audio track by EXGFhttps://soundcloud.com/exgfthebandhttp://www.exgf.la/http://nofacenights.tumblr.com/
Rapha Festive 500,Kmir5QsWvWw,3min20sec,2014-01-07T22:58:53Z,1693,9,Another year - another Festive 500.  This year Bill and Liam 13 years old completed the 500 kilometer challenge in 6 days. For a few of the days they were joined by Liam's brothers and their friend Sofiane.  It is now a tradition and great way to ride in the New Year.
Completing the Rapha Festive 500 2015,K_zN9HcyGa4,3min49sec,2015-12-28T17:49:05Z,799,5,""
Rapha Festive 500 - Day 1. Cycling on the Isle of Wight 2014,C5S0xebUt08,3min32sec,2014-12-24T17:18:34Z,1871,7,A few clips from the 145km ride around the Isle of Wight for the Rapha #Festive500
Rapha Festive 500 day 7,JiAPlohESWw,1min8sec,2015-12-31T15:43:19Z,586,1,My attempt to finish Rapha Festive 500 2015. Video from Day 7
Rapha Festive 500 2015,1D00Jipe95Q,9min20sec,2016-01-02T18:15:58Z,830,8,"A video diary of my Rapha Festive 500. Unfortunately, work had to be fitted in around the challenge, plus, there was Storms Eva and Frank to deal with. Still, a great, if somewhat tough, but rewarding week of cycling was had."
0,Nx0sWrweJS8,0,0,0,0,0
Rapha Festive 500 - Ride 5 2014,viMgaBTlFYo,3min28sec,2014-12-28T21:04:43Z,578,2,Completing the Festive 500 in 5 days on the Isle Of Wight with wall to wall sunshine which made for some awesome views of the chalk cliffs around the island filmed by a GoPro Hero 3+.
RAPHA Festive 500 2013,d6U4qYBSwes,2min32sec,2014-01-06T22:27:14Z,998,7,"Between Dec 24th and 31st 2013 I took part in the Rapha Festive 500 and logged 514 kilometres in 6 rides on the roads of Norfolk, England. While riding during the challenge I mapped out a short film in my head. After two days of filming and a day of editing this is the short film inspired by Rapha and the Festive 500. I am submitting this into their creative competition to support the challenge.Rapha clothing is available here: ‪http://www.rapha.cc/shop/‪http://www.strava.com/athletes/2666328Music by: NATIVE - C 'Parallel'. ‪https://soundcloud.com/native-cA huge thank you to:Rich EvansJenni MurphyStuart KnightFiona LaneChris Gould"
Rapha Festive 500,iHAcBVPt6dc,6min4sec,2012-12-29T23:24:24Z,434,0,my first real challenge - Rapha Festive 500
Rapha Festive 500 - Ride 3 2014,l4vA3U1OC4U,3min4sec,2014-12-26T20:08:10Z,647,2,Cycling round the isle of wight for the festive 500. Filmed on Gopro Hero 3+
Rapha Festive 500 - Day 2,9QkFEbGy4VA,3min41sec,2012-12-29T18:44:39Z,1831,30,"part of a 40 mile segment i did for the rapha festive 500. this is also a portion of my commute. i start at blizzard entertainment and get on the san diego creek trail, heading northwest."
Strava Rapha Festive 500 2014 challenge day3 #festive500,l6AXYGlNKbU,3min11sec,2015-01-01T14:01:57Z,1652,10,"Happy with my 2 days I headed out to ride another 80+km so I could take the saturday of completely. Starting the day with my club it was more fun to collect the first kilometers and the best thing with the day is that my friend, cyclist and photographer wanted to follow us and photograph. I also used my two Garmin virb acton cameras to get all the scenery, action and fun times on film.Strava, the app I use to log all my training data and Rapha, famous for there quality cycling clothing is asking strava members to ride 500km over the Holidays, why, becose some Rapha employe did just that some years ago and since then it has been a tradition.If You Would ask me can you ride 500 km in 8 days i would say, easy, but can you do it in Iceland in december my answear Would Be, depends. It depends on the weather, on my health and my family. But then why ride 500 km between christmas day and new years eve?My answer to that is it is my way of live, my new way of live that is. 3 years ago I was 147kg and now i can say cycling saved my live and you could also say that Strava saved my live. Strava gives normal people, or even overweight people the chance to challenge them self's and for me it was one of the biggest factors that I wanted to go out there, try out for personal best in segments on my ride to work, my weekend ride and to collect km on the monthly challenges. So back to the Festive 500. It's only 62km a day for 8 days, sounds easy but like I said, depends on the weather. In Iceland doing it on road bike is out of the question. If you are lucky doing it on cyclocross bike without winter tires but reality is studded tires and riding with low tire pressure as low as 30psi at the front.enough of me whining and let's go out and ride. Read the full story here:http://www.ismadurinn.net/strava-festive-500.html.www.ismadurinn.net"
Rapha Festive 500 2012,V2PL2FFi5ko,4min33sec,2012-12-31T20:53:57Z,5521,49,My experiences completing Rapha's Festive 500 Challenge
"Rapha 500, Festive 500, Rapha storybook",su7ftbQs0FE,3min51sec,2012-01-12T14:31:32Z,1981,13,"Rapha 500, storybook, festive 500,Rapha FacebookThanks for dropping in,the video is currently in the shortlist for the Rapha 500 festive challenge. I need your vote! Check out Raphas Facebook page and hit 'like' to vote Nettles! Cheers. Hit the link!   http://m.facebook.com/photo.php?fbid=307219272648375&id=165374816832822&set=a.307218682648434.63240.165374816832822&refid=13"
Father Son Tour - Rapha Festive 500,MBvNPGRh0rY,3min1sec,2013-01-10T15:13:17Z,1088,11,"The Challenge was to ride 500 kilometers between December 24th and December 31st 2012.  It was called the Rapha Festive 500 and took place virtually over the internet on Strava.  Bill and Liam decided to give it a go.  It was a great way to spend the holiday season - a little, actually, a lot of time in the saddle to close out the year.  Bill and Liam finished the challenge on December 31st with this 50k ride shown in the video.  It is safe to say that the pair have a jump on there base miles for the winter!"
